Task ID,Supplier ID,Cost
2020-01-07,S7,0.376182295
2020-01-07,S8,0.365028871
2020-01-07,S9,0.386753411
2020-01-07,S10,0.333509098
2020-01-07,S11,0.340305554
2020-01-07,S12,0.33048154
2020-01-07,S13,0.335396186
2020-01-07,S14,0.348485876
2020-01-07,S15,0.326731788
2020-01-07,S16,0.332473617
2020-01-07,S17,0.37142302
2020-01-07,S18,0.334013513
2020-01-07,S19,0.332549575
2020-01-07,S20,0.356429613
2020-01-07,S21,0.451775542
2020-01-07,S22,0.341450453
2020-01-07,S23,0.432279884
2020-01-07,S24,0.351553539
2020-01-07,S25,0.38064618
2020-01-07,S26,0.472982116
2020-01-07,S27,0.410882086
2020-01-07,S28,0.422062885
2020-01-07,S29,0.376291092
2020-01-07,S30,0.398720278
2020-01-07,S31,0.393198963
2020-01-07,S32,0.368447026
2020-01-07,S33,0.348297659
2020-01-07,S34,0.352489102
2020-01-07,S35,0.350158701
2020-01-07,S36,0.327410332
2020-01-07,S37,0.353979378
2020-01-07,S38,0.394532633
2020-01-07,S39,0.330135184
2020-01-07,S40,0.32931271
2020-01-07,S41,0.390102969
2020-01-07,S42,0.381750191
2020-01-07,S43,0.382514486
2020-01-07,S44,0.408103471
2020-01-07,S45,0.380166208
2020-01-07,S46,0.319829322
2020-01-07,S47,0.325304338
2020-01-07,S48,0.413007044
2020-01-07,S49,0.346679665
2020-01-07,S50,0.354228498
2020-01-07,S51,0.333064549
2020-01-07,S52,0.335706035
2020-01-07,S53,0.356060723
2020-01-07,S54,0.334796389
2020-01-07,S55,0.46131635
2020-01-07,S56,0.316961834
2020-01-07,S57,0.321925896
2020-01-07,S58,0.488559245
2020-01-07,S59,0.370985735
2020-01-07,S60,0.345610146
2020-01-07,S61,0.444753998
2020-01-07,S62,0.362970444
2020-01-07,S63,0.34203715
2020-01-07,S64,0.331410374
2020-01-08,S1,0.447846563
2020-01-08,S2,0.547011961
2020-01-08,S3,0.481125398
2020-01-08,S4,0.374083547
2020-01-08,S5,0.381069093
2020-01-08,S6,0.343565226
2020-01-08,S7,0.360626884
2020-01-08,S8,0.393755368
2020-01-08,S9,0.369930256
2020-01-08,S10,0.358380502
2020-01-08,S11,0.327050179
2020-01-08,S12,0.348050223
2020-01-08,S13,0.367614298
2020-01-08,S14,0.377117701
2020-01-08,S15,0.345630957
2020-01-08,S16,0.368186249
2020-01-08,S17,0.375415966
2020-01-08,S18,0.368409944
2020-01-08,S19,0.364001157
2020-01-08,S20,0.371474972
2020-01-08,S21,0.457614234
2020-01-08,S22,0.342916729
2020-01-08,S23,0.420786367
2020-01-08,S24,0.356062848
2020-01-08,S25,0.371617118
2020-01-08,S26,0.488490786
2020-01-08,S27,0.384271432
2020-01-08,S28,0.451253568
2020-01-08,S29,0.393120885
2020-01-08,S30,0.379143415
2020-01-08,S31,0.378637745
2020-01-08,S32,0.373115425
2020-01-08,S33,0.380801548
2020-01-08,S34,0.379623978
2020-01-08,S35,0.380306413
2020-01-08,S36,0.320397724
2020-01-08,S37,0.366550407
2020-01-08,S38,0.41728753
2020-01-08,S39,0.353884675
2020-01-08,S40,0.335314417
2020-01-08,S41,0.37991417
2020-01-08,S42,0.391274535
2020-01-08,S43,0.366288017
2020-01-08,S44,0.412655528
2020-01-08,S45,0.373370219
2020-01-08,S46,0.355857764
2020-01-08,S47,0.336608392
2020-01-08,S48,0.416346239
2020-01-08,S49,0.374146907
2020-01-08,S50,0.35627048
2020-01-08,S51,0.332437454
2020-01-08,S52,0.343019058
2020-01-08,S53,0.383977331
2020-01-08,S54,0.328027278
2020-01-08,S55,0.442067452
2020-01-08,S56,0.31059678
2020-01-08,S57,0.337460031
2020-01-08,S58,0.457547364
2020-01-08,S59,0.366434381
2020-01-08,S60,0.335671412
2020-01-08,S61,0.479905809
2020-01-08,S62,0.397950702
2020-01-08,S63,0.355983928
2020-01-08,S64,0.364894887
2020-01-09,S1,0.457005138
2020-01-09,S2,0.566022748
2020-01-09,S3,0.480055152
2020-01-09,S4,0.35124735
2020-01-09,S5,0.386700863
2020-01-09,S6,0.329679931
2020-01-09,S7,0.376981526
2020-01-09,S8,0.345362119
2020-01-09,S9,0.387424863
2020-01-09,S10,0.345839857
2020-01-09,S11,0.348758707
2020-01-09,S12,0.33660437
2020-01-09,S13,0.345789619
2020-01-09,S14,0.350413757
2020-01-09,S15,0.329487012
2020-01-09,S16,0.351236984
2020-01-09,S17,0.371777772
2020-01-09,S18,0.369989553
2020-01-09,S19,0.360551133
2020-01-09,S20,0.351921014
2020-01-09,S21,0.43825845
2020-01-09,S22,0.345413664
2020-01-09,S23,0.377533548
2020-01-09,S24,0.379430784
2020-01-09,S25,0.348956396
2020-01-09,S26,0.454933643
2020-01-09,S27,0.361693678
2020-01-09,S28,0.403982755
2020-01-09,S29,0.356626202
2020-01-09,S30,0.35986679
2020-01-09,S31,0.377544604
2020-01-09,S32,0.376053972
2020-01-09,S33,0.357928386
2020-01-09,S34,0.349561931
2020-01-09,S35,0.366830926
2020-01-09,S36,0.345018062
2020-01-09,S37,0.371264185
2020-01-09,S38,0.400908536
2020-01-09,S39,0.348225279
2020-01-09,S40,0.342622181
2020-01-09,S41,0.393965684
2020-01-09,S42,0.390494282
2020-01-09,S43,0.408747598
2020-01-09,S44,0.46054717
2020-01-09,S45,0.399668226
2020-01-09,S46,0.319840805
2020-01-09,S47,0.328063923
2020-01-09,S48,0.423737763
2020-01-09,S49,0.36365151
2020-01-09,S50,0.359225722
2020-01-09,S51,0.328930457
2020-01-09,S52,0.345809217
2020-01-09,S53,0.358079842
2020-01-09,S54,0.359951395
2020-01-09,S55,0.466538328
2020-01-09,S56,0.31702563
2020-01-09,S57,0.341804648
2020-01-09,S58,0.463482467
2020-01-09,S59,0.382608531
2020-01-09,S60,0.337205255
2020-01-09,S61,0.447712393
2020-01-09,S62,0.394884827
2020-01-09,S63,0.369404453
2020-01-09,S64,0.346214753
2020-01-10,S1,0.467536428
2020-01-10,S2,0.509218279
2020-01-10,S3,0.475210366
2020-01-10,S4,0.327328012
2020-01-10,S5,0.358690473
2020-01-10,S6,0.346804127
2020-01-10,S7,0.371017979
2020-01-10,S8,0.41453529
2020-01-10,S9,0.399310748
2020-01-10,S10,0.337151188
2020-01-10,S11,0.371297643
2020-01-10,S12,0.346727568
2020-01-10,S13,0.348864589
2020-01-10,S14,0.392352787
2020-01-10,S15,0.33647383
2020-01-10,S16,0.348490815
2020-01-10,S17,0.388406708
2020-01-10,S18,0.330053459
2020-01-10,S19,0.348717137
2020-01-10,S20,0.335532821
2020-01-10,S21,0.414552912
2020-01-10,S22,0.357299041
2020-01-10,S23,0.424476588
2020-01-10,S24,0.359617275
2020-01-10,S25,0.352918376
2020-01-10,S26,0.472617476
2020-01-10,S27,0.32466343
2020-01-10,S28,0.445403556
2020-01-10,S29,0.360321753
2020-01-10,S30,0.420820296
2020-01-10,S31,0.387457824
2020-01-10,S32,0.376135702
2020-01-10,S33,0.365615299
2020-01-10,S34,0.35192491
2020-01-10,S35,0.367082935
2020-01-10,S36,0.328083478
2020-01-10,S37,0.367134167
2020-01-10,S38,0.393198952
2020-01-10,S39,0.353738285
2020-01-10,S40,0.339314682
2020-01-10,S41,0.39524081
2020-01-10,S42,0.397111323
2020-01-10,S43,0.391663695
2020-01-10,S44,0.437569843
2020-01-10,S45,0.359760693
2020-01-10,S46,0.334600956
2020-01-10,S47,0.314497105
2020-01-10,S48,0.39841783
2020-01-10,S49,0.352591573
2020-01-10,S50,0.343388888
2020-01-10,S51,0.29555014
2020-01-10,S52,0.339626952
2020-01-10,S53,0.363641492
2020-01-10,S54,0.345132404
2020-01-10,S55,0.404589241
2020-01-10,S56,0.328809403
2020-01-10,S57,0.308642295
2020-01-10,S58,0.456239045
2020-01-10,S59,0.378397438
2020-01-10,S60,0.353568315
2020-01-10,S61,0.425759578
2020-01-10,S62,0.386990355
2020-01-10,S63,0.356335176
2020-01-10,S64,0.356923315
2020-01-14,S1,0.43250958
2020-01-14,S2,0.547554503
2020-01-14,S3,0.472797623
2020-01-14,S4,0.356186788
2020-01-14,S5,0.365935407
2020-01-14,S6,0.354556893
2020-01-14,S7,0.39280376
2020-01-14,S8,0.353997217
2020-01-14,S9,0.400361603
2020-01-14,S10,0.33904014
2020-01-14,S11,0.343666995
2020-01-14,S12,0.369249562
2020-01-14,S13,0.344441067
2020-01-14,S14,0.378569673
2020-01-14,S15,0.326675352
2020-01-14,S16,0.418018928
2020-01-14,S17,0.406884692
2020-01-14,S18,0.347230791
2020-01-14,S19,0.358563456
2020-01-14,S20,0.349716761
2020-01-14,S21,0.439835898
2020-01-14,S22,0.336748916
2020-01-14,S23,0.413888881
2020-01-14,S24,0.357961959
2020-01-14,S25,0.368470685
2020-01-14,S26,0.474355969
2020-01-14,S27,0.341685387
2020-01-14,S28,0.418032316
2020-01-14,S29,0.371031332
2020-01-14,S30,0.360495532
2020-01-14,S31,0.376671628
2020-01-14,S32,0.392004926
2020-01-14,S33,0.408165257
2020-01-14,S34,0.348753119
2020-01-14,S35,0.399284049
2020-01-14,S36,0.316109947
2020-01-14,S37,0.36908183
2020-01-14,S38,0.365313924
2020-01-14,S39,0.357933143
2020-01-14,S40,0.34733492
2020-01-14,S41,0.439485342
2020-01-14,S42,0.385993567
2020-01-14,S43,0.390242615
2020-01-14,S44,0.470262132
2020-01-14,S45,0.384382321
2020-01-14,S46,0.347264516
2020-01-14,S47,0.322431315
2020-01-14,S48,0.435054082
2020-01-14,S49,0.32671655
2020-01-14,S50,0.365107702
2020-01-14,S51,0.328062217
2020-01-14,S52,0.337450378
2020-01-14,S53,0.368109303
2020-01-14,S54,0.338852802
2020-01-14,S55,0.445990079
2020-01-14,S56,0.317130595
2020-01-14,S57,0.34178927
2020-01-14,S58,0.447345837
2020-01-14,S59,0.403584294
2020-01-14,S60,0.369922666
2020-01-14,S61,0.464068304
2020-01-14,S62,0.403784719
2020-01-14,S63,0.358206507
2020-01-14,S64,0.352048192
2020-01-15,S1,0.476489984
2020-01-15,S2,0.52503461
2020-01-15,S3,0.467864156
2020-01-15,S4,0.372067594
2020-01-15,S5,0.372043739
2020-01-15,S6,0.357791953
2020-01-15,S7,0.396482257
2020-01-15,S8,0.41842581
2020-01-15,S9,0.418455397
2020-01-15,S10,0.3559889
2020-01-15,S11,0.351528835
2020-01-15,S12,0.382362826
2020-01-15,S13,0.346353974
2020-01-15,S14,0.434548655
2020-01-15,S15,0.435422822
2020-01-15,S16,0.423923652
2020-01-15,S17,0.431523769
2020-01-15,S18,0.352148686
2020-01-15,S19,0.367027674
2020-01-15,S20,0.409513838
2020-01-15,S21,0.48756799
2020-01-15,S22,0.357819661
2020-01-15,S23,0.415074631
2020-01-15,S24,0.390792421
2020-01-15,S25,0.408578683
2020-01-15,S26,0.499834437
2020-01-15,S27,0.384859279
2020-01-15,S28,0.446720212
2020-01-15,S29,0.345688577
2020-01-15,S30,0.446774833
2020-01-15,S31,0.42641195
2020-01-15,S32,0.417288971
2020-01-15,S33,0.347798762
2020-01-15,S34,0.363447501
2020-01-15,S35,0.417784151
2020-01-15,S36,0.40907162
2020-01-15,S37,0.360334285
2020-01-15,S38,0.442837774
2020-01-15,S39,0.360473897
2020-01-15,S40,0.381724133
2020-01-15,S41,0.444062713
2020-01-15,S42,0.406996876
2020-01-15,S43,0.421923081
2020-01-15,S44,0.448275861
2020-01-15,S45,0.440587159
2020-01-15,S46,0.332866163
2020-01-15,S47,0.374686476
2020-01-15,S48,0.477244103
2020-01-15,S49,0.367404147
2020-01-15,S50,0.375354152
2020-01-15,S51,0.343923613
2020-01-15,S52,0.355864317
2020-01-15,S53,0.399874027
2020-01-15,S54,0.362119159
2020-01-15,S55,0.437211738
2020-01-15,S56,0.321379683
2020-01-15,S57,0.324647376
2020-01-15,S58,0.462091779
2020-01-15,S59,0.412792182
2020-01-15,S60,0.33079874
2020-01-15,S61,0.444409141
2020-01-15,S62,0.430274196
2020-01-15,S63,0.389649716
2020-01-15,S64,0.415059935
2020-01-16,S1,0.411120029
2020-01-16,S2,0.478099031
2020-01-16,S3,0.420706657
2020-01-16,S4,0.310797185
2020-01-16,S5,0.340347033
2020-01-16,S6,0.327735963
2020-01-16,S7,0.346734878
2020-01-16,S8,0.404078285
2020-01-16,S9,0.414251772
2020-01-16,S10,0.329413919
2020-01-16,S11,0.328873691
2020-01-16,S12,0.373263349
2020-01-16,S13,0.338321247
2020-01-16,S14,0.355892794
2020-01-16,S15,0.352952846
2020-01-16,S16,0.337264126
2020-01-16,S17,0.399462148
2020-01-16,S18,0.346896803
2020-01-16,S19,0.354768605
2020-01-16,S20,0.409442903
2020-01-16,S21,0.404100602
2020-01-16,S22,0.346996959
2020-01-16,S23,0.391972799
2020-01-16,S24,0.354374077
2020-01-16,S25,0.375804639
2020-01-16,S26,0.473707382
2020-01-16,S27,0.341956882
2020-01-16,S28,0.347689951
2020-01-16,S29,0.356753375
2020-01-16,S30,0.409696818
2020-01-16,S31,0.386648283
2020-01-16,S32,0.393394455
2020-01-16,S33,0.34468016
2020-01-16,S34,0.337366993
2020-01-16,S35,0.358150462
2020-01-16,S36,0.314067958
2020-01-16,S37,0.355987328
2020-01-16,S38,0.413843988
2020-01-16,S39,0.329161002
2020-01-16,S40,0.345376052
2020-01-16,S41,0.417138169
2020-01-16,S42,0.361522884
2020-01-16,S43,0.359733668
2020-01-16,S44,0.400306251
2020-01-16,S45,0.349668813
2020-01-16,S46,0.349767471
2020-01-16,S47,0.348052845
2020-01-16,S48,0.377193035
2020-01-16,S49,0.309074088
2020-01-16,S50,0.317910711
2020-01-16,S51,0.315293242
2020-01-16,S52,0.316720938
2020-01-16,S53,0.346476882
2020-01-16,S54,0.312501143
2020-01-16,S55,0.441953891
2020-01-16,S56,0.310649702
2020-01-16,S57,0.322460024
2020-01-16,S58,0.417627841
2020-01-16,S59,0.394087341
2020-01-16,S60,0.350732885
2020-01-16,S61,0.374160886
2020-01-16,S62,0.375372021
2020-01-16,S63,0.335299175
2020-01-16,S64,0.34351335
2020-01-17,S1,0.457147259
2020-01-17,S2,0.51474492
2020-01-17,S3,0.48413258
2020-01-17,S4,0.352676312
2020-01-17,S5,0.34573883
2020-01-17,S6,0.348515576
2020-01-17,S7,0.380103415
2020-01-17,S8,0.361966056
2020-01-17,S9,0.405011872
2020-01-17,S10,0.319564732
2020-01-17,S11,0.362650895
2020-01-17,S12,0.359595487
2020-01-17,S13,0.332425885
2020-01-17,S14,0.334321083
2020-01-17,S15,0.324080612
2020-01-17,S16,0.424142119
2020-01-17,S17,0.384600297
2020-01-17,S18,0.340766233
2020-01-17,S19,0.371288743
2020-01-17,S20,0.393019823
2020-01-17,S21,0.489735743
2020-01-17,S22,0.36624797
2020-01-17,S23,0.440657539
2020-01-17,S24,0.347310183
2020-01-17,S25,0.400365573
2020-01-17,S26,0.448677149
2020-01-17,S27,0.379351814
2020-01-17,S28,0.402391177
2020-01-17,S29,0.379845729
2020-01-17,S30,0.331040667
2020-01-17,S31,0.35823937
2020-01-17,S32,0.374452956
2020-01-17,S33,0.376564491
2020-01-17,S34,0.355092143
2020-01-17,S35,0.374710404
2020-01-17,S36,0.380155408
2020-01-17,S37,0.384038942
2020-01-17,S38,0.395067347
2020-01-17,S39,0.333878157
2020-01-17,S40,0.330600796
2020-01-17,S41,0.388162288
2020-01-17,S42,0.369946784
2020-01-17,S43,0.400676819
2020-01-17,S44,0.39001046
2020-01-17,S45,0.387467275
2020-01-17,S46,0.346064752
2020-01-17,S47,0.337581037
2020-01-17,S48,0.420315258
2020-01-17,S49,0.362457689
2020-01-17,S50,0.370484962
2020-01-17,S51,0.324481275
2020-01-17,S52,0.356152198
2020-01-17,S53,0.376513289
2020-01-17,S54,0.344242612
2020-01-17,S55,0.400294216
2020-01-17,S56,0.316261112
2020-01-17,S57,0.349883727
2020-01-17,S58,0.472960683
2020-01-17,S59,0.398412337
2020-01-17,S60,0.309255257
2020-01-17,S61,0.437213167
2020-01-17,S62,0.413775817
2020-01-17,S63,0.358462562
2020-01-17,S64,0.394570249
2020-01-22,S1,0.430750448
2020-01-22,S2,0.480284773
2020-01-22,S3,0.456538759
2020-01-22,S4,0.305729693
2020-01-22,S5,0.331142541
2020-01-22,S6,0.328830793
2020-01-22,S7,0.360765342
2020-01-22,S8,0.366019896
2020-01-22,S9,0.407800762
2020-01-22,S10,0.329962419
2020-01-22,S11,0.326598545
2020-01-22,S12,0.359124807
2020-01-22,S13,0.349266029
2020-01-22,S14,0.34721363
2020-01-22,S15,0.297256465
2020-01-22,S16,0.379879367
2020-01-22,S17,0.383933272
2020-01-22,S18,0.313428996
2020-01-22,S19,0.343511803
2020-01-22,S20,0.380565325
2020-01-22,S21,0.436608187
2020-01-22,S22,0.319493664
2020-01-22,S23,0.39523344
2020-01-22,S24,0.384729325
2020-01-22,S25,0.363101211
2020-01-22,S26,0.479052232
2020-01-22,S27,0.3004136
2020-01-22,S28,0.410437209
2020-01-22,S29,0.368318917
2020-01-22,S30,0.386673437
2020-01-22,S31,0.350417093
2020-01-22,S32,0.317754893
2020-01-22,S33,0.324941082
2020-01-22,S34,0.322531406
2020-01-22,S35,0.366052046
2020-01-22,S36,0.306196362
2020-01-22,S37,0.351798138
2020-01-22,S38,0.370843628
2020-01-22,S39,0.313449539
2020-01-22,S40,0.306849317
2020-01-22,S41,0.398989123
2020-01-22,S42,0.366130085
2020-01-22,S43,0.372014779
2020-01-22,S44,0.430033291
2020-01-22,S45,0.357702259
2020-01-22,S46,0.386921108
2020-01-22,S47,0.3347572
2020-01-22,S48,0.399846599
2020-01-22,S49,0.331744792
2020-01-22,S50,0.326779222
2020-01-22,S51,0.308667485
2020-01-22,S52,0.316238735
2020-01-22,S53,0.32140976
2020-01-22,S54,0.329642394
2020-01-22,S55,0.413612254
2020-01-22,S56,0.280210128
2020-01-22,S57,0.302867585
2020-01-22,S58,0.438351816
2020-01-22,S59,0.379088079
2020-01-22,S60,0.307301876
2020-01-22,S61,0.372607884
2020-01-22,S62,0.389045769
2020-01-22,S63,0.334985801
2020-01-22,S64,0.381687998
2020-01-24,S1,0.45173095
2020-01-24,S2,0.48925467
2020-01-24,S3,0.442756506
2020-01-24,S4,0.34814184
2020-01-24,S5,0.365598644
2020-01-24,S6,0.338499803
2020-01-24,S7,0.355537684
2020-01-24,S8,0.395820231
2020-01-24,S9,0.410351479
2020-01-24,S10,0.330106043
2020-01-24,S11,0.342342476
2020-01-24,S12,0.365723932
2020-01-24,S13,0.323023163
2020-01-24,S14,0.360392143
2020-01-24,S15,0.344881413
2020-01-24,S16,0.361653297
2020-01-24,S17,0.406349713
2020-01-24,S18,0.337262592
2020-01-24,S19,0.390648318
2020-01-24,S20,0.383009672
2020-01-24,S21,0.460616954
2020-01-24,S22,0.33123119
2020-01-24,S23,0.446840099
2020-01-24,S24,0.356847344
2020-01-24,S25,0.401592496
2020-01-24,S26,0.476546868
2020-01-24,S27,0.352096706
2020-01-24,S28,0.460260326
2020-01-24,S29,0.379316185
2020-01-24,S30,0.404261381
2020-01-24,S31,0.386714491
2020-01-24,S32,0.372619597
2020-01-24,S33,0.354965594
2020-01-24,S34,0.346238118
2020-01-24,S35,0.433628309
2020-01-24,S36,0.357379779
2020-01-24,S37,0.386152263
2020-01-24,S38,0.37645794
2020-01-24,S39,0.335505235
2020-01-24,S40,0.335109886
2020-01-24,S41,0.431408219
